,CH10,CH9
5795,281,247
5796,276,176
5797,294,147
5798,362,142
5799,430,138
5800,473,139
5801,507,135
5802,529,140
5803,546,137
5804,512,136
5805,476,135
5806,441,125
5807,409,110
5808,379,106
5809,343,96
5810,324,89
5811,314,109
5812,313,177
5813,317,225
5814,318,274
5815,319,310
5816,318,335
5817,314,355
5818,312,321
5819,313,294
5820,308,252
5821,309,225
5822,306,202
5823,307,193
5824,306,177
5825,309,163
5826,310,150
5827,309,146
5828,317,134
5829,329,141
5830,337,133
5831,346,141
5832,352,136
5833,358,143
5834,362,141
5835,366,136
5836,360,133
5837,357,131
5838,506,61
5839,478,78
5840,436,27
5841,392,48
5842,365,1
5843,339,36
5844,322,31
5845,302,0
5846,299,8
5847,296,43
5848,294,99
5849,296,137
5850,299,123
5851,299,169
5852,300,173
5853,300,142
5854,297,89
5855,291,62
5856,289,43
5857,290,47
5858,296,29
5859,303,16
5860,310,30
5861,327,40
5862,327,48
5863,360,63
5864,360,77
5865,364,81
5866,0,134
5867,0,129
5868,0,132
5869,0,130
5870,0,131
5871,0,133
5872,0,133
5873,0,128
5874,0,130
5875,0,132
5876,0,133
5877,0,134
5878,0,137
5879,0,139
5880,0,138
5881,331,0
5882,325,0
5883,324,0
5884,334,0
5885,328,0
5886,322,0
5887,330,0
5888,324,0
5889,330,0
5890,325,0
5891,322,0
5892,313,0
5893,330,0
5894,317,0
5895,317,0
5896,167,157
5897,0,171
5898,0,162
5899,0,153
5900,0,170
5901,0,160
5902,0,157
5903,0,163
5904,0,162
5905,0,160
5906,0,159
5907,0,150
5908,0,159
5909,4,154
5910,244,147
5911,353,38
5912,348,0
5913,357,0
5914,356,0
5915,354,0
5916,361,0
5917,340,0
5918,346,0
5919,345,0
5920,362,0
5921,358,0
5922,372,0
5923,343,0
5924,350,0
5925,349,0
5926,341,134
5927,218,141
5928,68,143
5929,0,137
5930,0,127
5931,0,140
5932,0,136
5933,0,146
5934,0,123
5935,0,133
5936,38,146
5937,99,129
5938,185,141
5939,242,136
5940,300,138
5941,322,117
5942,324,0
5943,316,0
5944,328,0
5945,336,0
5946,329,0
5947,327,0
5948,317,0
5949,324,0
5950,349,0
5951,320,0
5952,326,0
5953,317,0
5954,323,0
5955,344,0
5956,286,135
5957,183,147
5958,68,143
5959,0,145
5960,0,158
5961,0,163
5962,0,149
5963,0,139
5964,0,147
5965,0,147
5966,0,148
5967,96,145
5968,176,146
5969,258,144
5970,287,137
5971,322,140
5972,349,34
5973,336,0
5974,314,0
5975,315,0
5976,325,0
5977,337,0
5978,320,0
5979,321,0
5980,107,0
5981,215,0
5982,0,0
5983,0,0
5984,56,0
5985,48,0
5986,6,124
5987,0,149
5988,0,137
5989,0,147
5990,0,148
5991,0,149
5992,0,150
5993,0,155
5994,0,146
5995,0,152
5996,0,139
5997,0,142
5998,0,141
5999,0,128
6000,0,138
6001,0,163
6002,0,49
6003,0,0
6004,0,0
6005,0,0
6006,51,0
6007,142,0
6008,143,0
6009,141,0
6010,147,0
6011,123,0
6012,121,0
6013,114,0
6014,120,9
6015,101,68
6016,99,116
6017,28,128
6018,40,127
6019,0,123
6020,0,117
6021,0,125
6022,0,123
6023,0,109
6024,0,117
6025,0,126
6026,0,116
6027,0,123
6028,3,109
6029,5,114
6030,1062,107
6031,3960,110
6032,6396,93
6033,8489,70
6034,9971,37
6035,11219,20
6036,12409,5
6037,13188,0
6038,10735,0
6039,8089,0
6040,5955,10
6041,4151,43
6042,2647,64
6043,1435,72
6044,356,92
6045,0,887
6046,0,3730
6047,0,6110
6048,0,8096
6049,0,9860
6050,0,11400
6051,0,12486
6052,0,13468
6053,0,11317
6054,3,8500
6055,34,6168
6056,61,4366
6057,87,2848
6058,121,1639
6059,153,671
6060,309,118
6061,972,103
6062,1559,96
6063,696,1006
6064,0,842
6065,0,1054
6066,0,886
6067,0,903
6068,0,904
6069,0,858
6070,0,793
6071,0,696
6072,0,663
6073,0,589
6074,0,488
6075,0,389
6076,0,549
6077,0,593
6078,253,514
6079,310,0
6080,315,0
6081,317,0
6082,317,0
6083,311,0
6084,315,0
6085,317,0
6086,315,0
6087,312,0
6088,311,0
6089,306,0
6090,310,0
6091,334,0
6092,365,0
6093,382,49
6094,200,76
6095,0,73
6096,0,153
6097,0,200
6098,0,137
6099,0,124
6100,0,145
6101,0,42
6102,0,197
6103,0,147
6104,0,146
6105,0,111
6106,85,149
6107,190,179
6108,305,136
6109,312,124
6110,314,54
6111,311,10
6112,317,0
6113,327,0
6114,323,0
6115,320,0
6116,311,0
6117,321,0
6118,315,0
6119,317,0
6120,318,0
6121,321,0
6122,335,0
6123,333,0
6124,308,0
6125,246,0
6126,194,0
6127,156,0
6128,120,0
6129,91,0
6130,57,0
6131,44,0
6132,100,0
6133,151,0
6134,202,0
6135,234,0
6136,273,0
6137,285,0
6138,331,0
6139,352,0
6140,328,0
6141,339,0
6142,401,0
6143,425,0
6144,394,0
6145,458,0
6146,472,0
6147,440,0
6148,447,0
6149,522,0
6150,484,0
6151,497,0
6152,563,0
6153,568,0
6154,566,0
6155,495,0
6156,497,0
6157,489,0
6158,485,0
6159,552,0
6160,475,0
6161,546,0
6162,571,0
6163,506,0
6164,529,0
6165,544,0
6166,556,0
6167,393,0
6168,1658,0
6169,2972,0
6170,3940,0
6171,4907,0
6172,5576,0
6173,6169,0
6174,6647,0
6175,6724,0
6176,5362,0
6177,4214,0
6178,3161,0
6179,2379,0
6180,1745,0
6181,1213,0
6182,739,0
6183,693,562
6184,798,1213
6185,677,1291
6186,784,1376
6187,668,1457
6188,783,1144
6189,672,1426
6190,804,2019
6191,701,1814
6192,721,1543
6193,881,1284
6194,909,859
6195,939,427
6196,1003,95
6197,838,0
6198,1130,0
6199,1268,0
6200,1406,0
6201,1290,0
6202,1280,0
6203,1306,0
6204,1460,0
6205,1497,0
6206,1392,66
6207,1238,119
6208,1483,133
6209,1439,5343
6210,1372,4756
6211,1499,3591
6212,1312,2682
6213,1483,1937
6214,1449,1299
6215,1249,732
6216,1198,267
6217,1279,0
6218,1075,160
6219,975,149
6220,312,171
6221,315,145
6222,315,122
6223,1162,131
6224,996,133
6225,1199,132
6226,1036,132
6227,1251,129
6228,1076,128
6229,1033,133
6230,1047,132
6231,1341,130
6232,1301,134
6233,1091,134
6234,1106,135
6235,1205,131
6236,1225,131
6237,1819,131
6238,729,148
6239,647,137
6240,452,135
6241,0,135
6242,1470,165
6243,1508,129
6244,1400,134
6245,1504,131
6246,1527,149
6247,1544,131
6248,1777,136
6249,2045,107
6250,1545,390
6251,1701,514
6252,1761,470
6253,2077,359
6254,1737,261
6255,2273,336
6256,2303,277
6257,1794,161
6258,2562,184
6259,1151,110
6260,732,102
6261,564,103
6262,397,107
6263,276,114
6264,31,154
6265,140,258
6266,101,322
6267,42,351
6268,0,357
6269,0,300
6270,0,253
6271,0,224
6272,0,202
6273,0,177
6274,0,150
6275,0,137
6276,0,135
6277,0,136
6278,0,139
6279,0,139
6280,0,138
6281,0,139
6282,0,141
6283,0,141
6284,0,135
6285,0,133
6286,0,133
6287,0,130
6288,0,128
6289,29,127
6290,123,131
6291,109,140
6292,140,151
6293,97,159
6294,132,168
6295,89,175
6296,128,178
6297,78,185
6298,116,190
6299,112,181
6300,107,169
6301,318,245
6302,313,221
6303,313,202
6304,313,176
6305,311,159
6306,315,144
6307,319,132
6308,331,127
6309,344,130
6310,348,127
6311,355,126
6312,360,126
6313,367,128
6314,371,125
6315,369,121
6316,363,123
6317,353,125
6318,346,123
6319,334,125
6320,325,122
6321,318,121
6322,313,123
6323,315,139
6324,314,154
6325,314,164
6326,312,172
6327,317,167
6328,311,169
6329,308,169
6330,309,174
6331,308,176
6332,309,183
6333,311,180
6334,310,174
6335,315,168
6336,317,158
6337,315,147
6338,313,153
6339,313,147
6340,314,140
6341,314,141
6342,317,145
6343,321,141
6344,324,141
6345,0,146
6346,0,142
6347,319,167
6348,0,142
6349,310,183
6350,0,139
6351,0,148
6352,0,143
6353,0,147
6354,0,147
6355,0,148
6356,0,145
6357,0,145
6358,0,151
6359,0,152
6360,319,0
6361,321,0
6362,327,0
6363,318,0
6364,310,0
6365,311,0
6366,310,0
6367,306,0
6368,312,0
6369,314,0
6370,311,0
6371,325,0
6372,321,0
6373,315,0
6374,308,0
6375,110,193
6376,0,207
6377,0,205
6378,0,200
6379,0,198
6380,0,204
6381,0,210
6382,0,196
6383,0,190
6384,0,191
6385,0,195
6386,0,283
6387,0,283
6388,0,288
6389,0,299
6390,289,0
6391,304,0
6392,314,0
6393,307,0
6394,303,0
6395,304,0
6396,311,0
6397,300,0
6398,299,0
6399,294,0
6400,304,0
6401,295,0
6402,294,0
6403,297,0
6404,287,0
6405,188,221
6406,0,247
6407,0,227
6408,0,191
6409,0,190
6410,0,177
6411,0,159
6412,0,196
6413,0,170
6414,0,181
6415,0,177
6416,0,158
6417,0,164
6418,20,173
6419,200,173
6420,314,136
6421,320,0
6422,317,0
6423,315,0
6424,309,0
6425,306,0
6426,317,0
6427,321,0
6428,321,0
6429,315,0
6430,309,0
6431,319,0
6432,307,0
6433,308,0
6434,313,37
6435,305,169
6436,203,148
6437,98,178
6438,18,127
6439,0,133
6440,0,160
6441,0,121
6442,0,162
6443,206,120
6444,224,133
6445,249,123
6446,274,121
6447,285,128
6448,296,118
6449,2320,129
6450,4621,129
6451,6426,95
6452,8193,61
6453,9376,50
6454,10277,27
6455,11116,23
6456,10948,3
6457,8554,7
6458,6501,0
6459,4902,7
6460,3692,19
6461,2606,42
6462,1500,37
6463,504,74
6464,355,2428
6465,357,5453
6466,343,7816
6467,341,9357
6468,329,10299
6469,323,11113
6470,315,12215
6471,317,12592
6472,316,9802
6473,320,7112
6474,326,4969
6475,317,837
6476,322,561
6477,317,342
6478,314,161
6479,391,123
6480,511,122
6481,625,121
6482,313,118
6483,0,116
6484,0,116
6485,0,117
6486,0,117
6487,0,119
6488,0,116
6489,0,116
6490,0,119
6491,0,121
6492,0,123
6493,0,124
6494,0,199
6495,0,336
6496,27,440
6497,299,242
6498,308,0
6499,306,0
6500,309,0
6501,311,0
6502,304,0
6503,310,0
6504,307,0
6505,318,0
6506,308,0
6507,308,0
6508,306,0
6509,325,0
6510,356,0
6511,378,0
6512,362,145
6513,59,163
6514,0,158
6515,0,158
6516,0,161
6517,0,157
6518,0,155
6519,0,157
6520,0,153
6521,0,155
6522,0,164
6523,0,160
6524,2,167
6525,130,190
6526,244,209
6527,312,208
6528,320,0
6529,323,0
6530,328,0
6531,331,0
6532,330,0
6533,327,0
6534,323,0
6535,323,0
6536,322,0
6537,318,0
6538,317,0
6539,320,0
6540,330,0
6541,337,56
6542,341,132
6543,275,134
6544,227,130
6545,172,127
6546,148,126
6547,110,124
6548,83,128
6549,61,128
6550,68,127
6551,125,132
6552,177,134
6553,214,128
6554,237,128
6555,270,134
6556,288,138
6557,306,136
6558,316,82
6559,309,20
6560,314,0
6561,317,0
6562,319,0
6563,320,0
6564,308,0
6565,313,0
6566,302,0
6567,313,0
6568,315,0
6569,312,45
6570,314,75
6571,317,90
6572,319,114
6573,305,112
6574,292,115
6575,286,113
6576,277,105
6577,269,124
6578,266,113
6579,262,120
6580,267,113
6581,272,114
6582,294,104
6583,296,110
6584,301,108
6585,312,108
6586,534,117
6587,1929,113
6588,3072,96
6589,4070,92
6590,4781,81
6591,5277,81
6592,5808,65
6593,6383,60
6594,5482,53
6595,4234,53
6596,3211,66
6597,2330,84
6598,1651,94
6599,1081,106
6600,634,106
6601,347,144
6602,339,1421
6603,335,2533
6604,327,3386
6605,329,4155
6606,325,4871
6607,329,5359
6608,320,5902
6609,316,5237
6610,311,3917
6611,315,2888
6612,320,2126
6613,320,1492
6614,323,967
6615,328,496
6616,320,135
6617,634,122
6618,890,119
6619,1086,113
6620,1246,112
6621,1430,106
6622,1572,111
6623,1666,108
6624,1517,109
6625,1211,113
6626,975,113
6627,777,115
6628,626,113
6629,502,115
6630,402,122
6631,325,89
6632,322,374
6633,322,633
6634,324,834
6635,322,1015
6636,325,1153
6637,321,1270
6638,319,1401
6639,318,1327
6640,319,1038
6641,321,795
6642,322,605
6643,322,451
6644,325,332
6645,326,232
6646,309,150
6647,368,144
6648,421,146
6649,461,138
6650,446,144
6651,0,136
6652,0,146
6653,0,147
6654,0,146
6655,0,140
6656,0,146
6657,0,142
6658,0,143
6659,0,144
6660,0,143
6661,0,141
6662,0,186
6663,0,243
6664,49,287
6665,307,317
6666,334,0
6667,335,0
6668,330,0
6669,327,0
6670,322,0
6671,326,0
6672,324,0
6673,326,0
6674,330,0
6675,323,0
6676,315,0
6677,321,0
6678,335,0
6679,340,0
6680,355,168
6681,173,196
6682,0,199
6683,0,197
6684,0,193
6685,0,192
6686,0,185
6687,0,181
6688,0,176
6689,0,165
6690,0,162
6691,0,163
6692,37,162
6693,0,225
6694,0,285
6695,270,326
6696,319,0
6697,322,0
6698,320,0
6699,317,0
6700,319,0
6701,319,0
6702,316,0
6703,319,0
6704,310,0
6705,311,0
6706,306,0
6707,315,0
6708,325,0
6709,341,0
6710,341,73
6711,200,140
6712,0,145
6713,0,162
6714,0,162
6715,0,175
6716,0,131
6717,0,167
6718,0,146
6719,0,137
6720,0,148
6721,0,148
6722,17,147
6723,905,164
6724,2243,194
6725,3527,172
6726,4253,43
6727,4582,0
6728,4789,0
6729,5235,0
6730,4634,0
6731,3729,0
6732,2965,0
6733,2179,0
6734,1502,0
6735,1022,0
6736,729,0
6737,349,0
6738,338,1322
6739,338,2631
6740,340,3387
6741,312,3853
6742,262,4158
6743,219,4516
6744,186,4768
6745,152,4507
6746,124,3259
6747,106,2247
6748,94,1548
6749,139,955
6750,182,494
6751,220,134
6752,306,0
6753,582,0
6754,806,0
6755,956,0
6756,1139,0
6757,1286,0
6758,1391,0
6759,1307,0
6760,1034,0
6761,832,0
6762,680,0
6763,588,0
6764,479,0
6765,398,0
6766,365,55
6767,351,285
6768,367,481
6769,369,647
6770,350,723
6771,349,767
6772,352,889
6773,342,1056
6774,337,1074
6775,333,806
6776,311,589
6777,330,446
6778,307,332
6779,333,217
6780,343,137
6781,340,83
6782,409,81
6783,467,79
6784,484,63
6785,545,65
6786,550,60
6787,590,62
6788,600,49
6789,589,24
6790,1409,0
6791,1271,0
6792,457,21
6793,422,2
6794,427,8
6795,393,16
6796,412,48
6797,410,98
6798,386,132
6799,412,187
6800,388,201
6801,419,243
6802,392,228
6803,396,251
6804,429,229
6805,433,185
6806,400,137
6807,400,116
6808,404,107
6809,438,91
6810,446,76
6811,461,83
6812,438,84
6813,449,92
6814,508,98
6815,1066,0
6816,1260,1
6817,1299,16
6818,537,116
6819,492,120
6820,534,127
6821,536,130
6822,492,131
6823,519,129
6824,505,130
6825,481,133
6826,463,135
6827,444,131
6828,432,143
6829,404,154
6830,390,166
6831,361,175
6832,338,178
6833,328,185
6834,330,188
6835,308,188
6836,343,297
6837,341,245
6838,340,209
6839,302,179
6840,281,162
6841,306,141
6842,318,135
6843,375,134
6844,338,131
6845,319,131
6846,276,129
6847,279,127
6848,362,126
6849,283,125
6850,415,123
6851,359,123
6852,255,123
6853,247,123
6854,325,122
6855,320,121
6856,382,125
6857,382,127
6858,224,125
6859,228,129
6860,395,141
6861,381,159
6862,382,166
6863,202,169
6864,386,174
6865,328,176
6866,359,149
6867,426,144
6868,306,141
6869,155,140
6870,365,137
6871,284,136
6872,283,133
6873,365,133
6874,355,134
6875,116,135
6876,274,134
6877,263,135
6878,0,134
6879,0,134
6880,0,133
6881,0,134
6882,0,131
6883,0,134
6884,0,136
6885,0,133
6886,0,135
6887,0,137
6888,0,137
6889,0,138
6890,0,131
6891,0,133
6892,0,138
6893,311,148
6894,309,160
6895,309,171
6896,310,177
6897,311,179
6898,307,168
6899,303,156
6900,302,144
6901,300,139
6902,303,132
6903,307,129
6904,310,127
6905,315,128
6906,316,128
6907,312,126
6908,0,126
6909,0,126
6910,0,123
6911,0,123
6912,0,123
6913,0,127
6914,0,130
6915,0,176
6916,0,177
6917,0,162
6918,0,167
6919,0,162
6920,0,158
6921,0,166
6922,15,161
6923,0,0
6924,61,0
6925,40,0
6926,46,0
6927,0,0
6928,0,0
6929,0,0
6930,0,0
6931,0,0
6932,12,0
6933,0,0
6934,0,0
6935,0,0
6936,0,0
6937,0,55
6938,0,142
6939,0,147
6940,0,132
6941,0,125
6942,0,132
6943,0,134
6944,0,149
6945,0,143
6946,0,133
6947,0,129
6948,0,143
6949,0,129
6950,0,134
6951,0,132
6952,0,136
6953,44,105
6954,41,0
6955,68,0
6956,120,0
6957,150,0
6958,190,0
6959,220,0
6960,251,0
6961,281,0
6962,302,0
6963,324,0
6964,318,0
6965,313,0
6966,322,0
6967,321,109
6968,317,128
6969,292,135
6970,269,130
6971,236,123
6972,225,113
6973,0,161
6974,0,161
6975,0,179
6976,0,187
6977,0,167
6978,58,158
6979,145,177
6980,207,185
6981,254,170
6982,303,169
6983,331,151
6984,334,19
6985,330,0
6986,327,0
6987,324,0
6988,321,0
6989,316,0
6990,314,0
6991,329,0
6992,325,0
6993,329,0
6994,330,0
6995,312,47
6996,334,98
6997,313,130
6998,304,153
6999,290,169
7000,269,174
7001,249,159
7002,230,164
7003,225,172
7004,208,166
7005,199,170
7006,210,178
7007,246,171
7008,265,166
7009,280,169
7010,308,147
7011,321,157
7012,2775,161
7013,5734,144
7014,8390,105
7015,10199,89
7016,11574,55
7017,12721,36
7018,13422,9
7019,13430,0
7020,11102,0
7021,8658,0
7022,6271,3
7023,4172,59
7024,2666,36
7025,1464,62
7026,667,76
7027,354,2159
7028,365,759
7029,479,0
7030,344,0
7031,325,0
7032,0,154
7033,0,170
7034,0,153
7035,0,168
7036,0,170
7037,0,163
7038,0,151
7039,0,155
7040,104,161
7041,281,147
7042,327,0
7043,318,0
7044,316,0
7045,307,0
7046,321,0
7047,312,0
7048,296,0
7049,319,0
7050,333,0
7051,323,0
7052,307,0
7053,318,0
7054,318,0
7055,317,0
7056,319,74
7057,246,120
7058,135,119
7059,18,115
7060,0,106
7061,0,120
7062,0,118
7063,0,101
7064,0,119
7065,0,108
7066,0,123
7067,90,95
7068,144,90
7069,224,112
7070,277,104
7071,311,117
7072,325,35
7073,329,0
7074,325,0
7075,333,0
7076,322,0
7077,318,0
7078,323,0
7079,317,0
7080,317,0
7081,317,0
7082,326,0
7083,317,0
7084,322,0
7085,317,39
7086,315,79
7087,307,93
7088,276,100
7089,256,98
7090,249,113
7091,235,109
7092,220,112
7093,216,104
7094,219,103
7095,237,112
7096,268,102
7097,280,103
7098,295,96
7099,324,102
7100,883,115
7101,3675,105
7102,6060,96
7103,8048,63
7104,9870,41
7105,11210,10
7106,12453,2
7107,13240,4
7108,11401,0
7109,8748,0
7110,6500,0
7111,4650,33
7112,3145,41
7113,1976,52
7114,996,86
7115,402,435
7116,373,3270
7117,364,5671
7118,364,7593
7119,359,9264
7120,358,10751
7121,363,12014
7122,354,12835
7123,351,11375
7124,345,8660
7125,354,6447
7126,356,4523
7127,362,3029
7128,374,1798
7129,386,812
7130,427,111
7131,1074,82
7132,1633,76
7133,2107,69
7134,2446,62
7135,2687,60
7136,2891,52
7137,3095,51
7138,11956,0
7139,9178,0
7140,6947,0
7141,5041,0
7142,3538,0
7143,2312,22
7144,1349,48
7145,594,92
7146,597,2732
7147,565,5313
7148,566,7427
7149,557,9240
7150,548,10719
7151,518,11805
7152,510,12696
7153,483,11845
7154,461,8997
7155,347,1526
7156,346,1116
7157,342,788
7158,341,518
7159,338,301
7160,334,127
7161,439,113
7162,555,113
7163,653,111
7164,0,110
7165,0,110
7166,0,108
7167,0,109
7168,0,109
7169,0,112
7170,1713,69
7171,1290,72
7172,947,76
7173,669,86
7174,453,85
7175,265,83
7176,262,571
7177,260,1147
7178,248,1657
7179,233,2039
7180,253,2368
7181,254,2618
7182,222,2792
7183,250,2701
7184,251,2098
7185,251,1585
7186,244,1159
7187,247,830
7188,246,556
7189,217,332
7190,238,151
7191,326,120
7192,461,119
7193,536,116
7194,118,117
7195,0,117
7196,0,118
7197,0,115
7198,0,116
7199,0,117
7200,0,115
7201,0,117
7202,0,121
7203,0,120
7204,0,120
7205,0,119
7206,0,206
7207,0,334
7208,0,439
7209,160,115
7210,162,0
7211,155,0
7212,144,0
7213,175,0
7214,117,0
7215,148,0
7216,141,0
7217,91,0
7218,103,0
7219,108,0
7220,103,0
7221,123,0
7222,148,0
7223,187,0
7224,147,203
7225,0,237
7226,0,295
7227,0,251
7228,0,267
7229,0,278
7230,0,303
7231,0,383
7232,0,343
7233,0,367
7234,0,393
7235,0,411
7236,0,515
7237,95,498
7238,205,534
7239,288,599
7240,272,288
7241,281,0
7242,276,0
7243,281,0
7244,270,0
7245,274,0
7246,280,0
7247,268,0
7248,275,0
7249,266,0
7250,261,119
7251,278,200
7252,276,362
7253,272,588
7254,281,586
7255,208,605
7256,138,721
7257,91,735
7258,55,743
7259,12,656
7260,0,668
7261,0,676
7262,0,675
7263,29,818
7264,93,701
7265,133,843
7266,186,863
7267,207,756
7268,253,788
7269,273,791
7270,273,735
7271,254,830
7272,268,790
7273,249,767
7274,243,578
7275,255,723
7276,253,713
7277,0,0
7278,49,0
7279,30,0
7280,32,0
7281,0,0
7282,8,0
7283,28,28
7284,72,124
7285,29,135
7286,0,141
7287,0,140
7288,0,137
7289,0,135
7290,0,135
7291,0,137
7292,0,135
7293,57,133
7294,130,128
7295,191,129
7296,228,132
7297,271,145
7298,293,141
7299,320,159
7300,316,98
7301,317,18
7302,322,0
7303,315,0
7304,313,0
7305,324,0
7306,316,0
7307,317,0
7308,319,0
7309,320,0
7310,320,0
7311,309,35
7312,308,70
7313,306,97
7314,310,125
7315,303,130
7316,285,132
7317,278,137
7318,262,131
7319,259,130
7320,244,138
7321,237,129
7322,228,132
7323,256,133
7324,271,134
7325,284,128
7326,290,128
7327,299,129
7328,449,133
7329,2144,131
7330,3561,128
7331,4698,106
7332,5633,96
7333,6393,90
7334,7024,82
7335,7572,72
7336,6791,66
7337,5284,66
7338,3972,75
7339,2899,94
7340,2025,101
7341,1348,111
7342,765,115
7343,358,138
7344,341,1786
7345,340,3270
7346,335,4453
7347,334,5477
7348,337,6422
7349,330,7072
7350,327,7590
7351,327,6860
7352,325,5227
7353,329,3897
7354,292,114
7355,299,116
7356,311,119
7357,326,112
7358,205,115
7359,1907,123
7360,3392,124
7361,4623,102
7362,5640,92
7363,6472,69
7364,7163,57
7365,7789,60
7366,7402,39
7367,1509,92
7368,1192,98
7369,931,103
7370,719,105
7371,561,106
7372,431,106
7373,329,71
7374,327,416
7375,328,751
7376,329,1015
7377,329,1236
7378,325,1423
7379,322,1568
7380,321,1681
7381,319,1623
7382,318,5440
7383,326,4059
7384,329,2988
7385,329,2061
7386,337,1299
7387,340,670
7388,301,137
7389,621,108
7390,959,92
7391,1247,86
7392,1473,77
7393,1679,77
7394,1827,74
7395,1956,78
7396,1964,67
7397,1592,75
7398,1281,62
7399,1011,66
7400,787,71
7401,605,79
7402,459,71
7403,330,51
7404,317,336
7405,316,678
7406,316,963
7407,316,1184
7408,317,1386
7409,321,1546
7410,317,1677
7411,313,1707
7412,312,1335
7413,309,1022
7414,312,760
7415,312,547
7416,317,380
7417,344,651
7418,352,97
7419,588,17
7420,949,26
7421,1232,37
7422,1466,45
7423,1658,48
7424,1806,61
7425,1934,73
7426,2012,72
7427,1647,64
7428,1342,64
7429,1079,70
7430,884,79
7431,696,74
7432,553,83
7433,430,81
7434,400,255
7435,398,615
7436,420,910
7437,404,1146
7438,407,1348
7439,408,1504
7440,412,1614
7441,415,1746
7442,436,1392
7443,413,1054
7444,417,791
7445,419,574
7446,444,390
7447,425,246
7448,431,147
7449,490,89
7450,552,96
7451,619,96
7452,696,95
7453,60,93
7454,0,78
7455,0,73
7456,0,85
7457,0,88
7458,0,87
7459,0,87
7460,0,86
7461,0,70
7462,0,87
7463,0,67
7464,0,106
7465,0,169
7466,0,254
7467,326,306
7468,482,0
7469,489,0
7470,501,0
7471,541,0
7472,549,0
7473,502,0
7474,539,0
7475,504,0
7476,495,0
7477,488,0
7478,498,0
7479,527,0
7480,534,0
7481,535,0
7482,515,251
7483,519,0
7484,478,102
7485,654,109
7486,5372,62
7487,4127,63
7488,3078,72
7489,2241,83
7490,443,138
7491,0,135
7492,400,135
7493,728,90
7494,840,111
7495,838,122
7496,631,126
7497,1640,128
7498,1619,129
7499,1879,130
7500,633,0
7501,779,129
7502,686,105
7503,609,107
7504,740,111
7505,700,117
7506,775,119
7507,813,127
7508,731,127
7509,523,129
7510,767,130
7511,767,136
7512,478,0
7513,752,346
7514,687,365
7515,700,379
7516,567,328
7517,575,278
7518,722,240
7519,738,206
7520,519,182
7521,778,159
7522,628,140
7523,798,131
7524,911,125
7525,834,124
7526,857,125
7527,524,73
7528,548,80
7529,570,93
7530,587,103
7531,541,113
7532,491,122
7533,451,124
7534,410,129
7535,384,131
7536,465,113
7537,350,1212
7538,349,3319
7539,345,5419
7540,344,7841
7541,343,10624
7542,341,12783
7543,339,14412
7544,332,13707
7545,324,9098
7546,324,5867
7547,324,3634
7548,327,2259
7549,328,1307
7550,227,144
7551,0,151
7552,102,134
7553,0,128
7554,0,137
7555,0,142
7556,0,152
7557,0,129
7558,0,177
7559,0,171
7560,0,173
7561,0,177
7562,0,176
7563,0,163
